id,team,sensor,mac,temp,humidity,aqi,tvoc,eco2,created_at,lat,lon,sender,rssi,timestamp
1597,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,28.04,19.16,2,110,566,55:52.8,36.6306264,127.4552217,31122ca08c52bb58,-88,1777013751
1598,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.94,10.87,0,1058,1016,55:53.1,36.6306264,127.4552217,31122ca08c52bb58,-70,1777013751
1599,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.93,10.99,0,1017,1006,55:53.8,36.6306264,127.4552217,31122ca08c52bb58,-64,1777013753
1600,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.93,10.99,0,1017,1006,55:55.1,36.6306264,127.4552217,31122ca08c52bb58,-65,1777013753
1601,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,27.97,19.04,2,145,620,55:55.5,36.6306264,127.4552217,31122ca08c52bb58,-86,1777013755
1602,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.94,10.93,0,1033,1010,55:55.8,36.6306264,127.4552217,31122ca08c52bb58,-69,1777013755
1603,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,27.97,19.04,2,145,620,55:56.8,36.6306264,127.4552217,31122ca08c52bb58,-88,1777013755
1604,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.94,10.93,0,1033,1010,55:57.1,36.6306264,127.4552217,31122ca08c52bb58,-58,1777013755
1605,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.98,10.98,0,1141,1036,55:57.8,36.6306264,127.4552217,31122ca08c52bb58,-60,1777013757
1606,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,27.87,18.96,2,150,627,55:59.5,36.6306264,127.4552217,31122ca08c52bb58,-89,1777013759
1607,team 4,opensrc_team4,D8:3A:DD:79:8F:80,32,11.01,0,1057,1016,55:59.8,36.6306264,127.4552217,31122ca08c52bb58,-58,1777013759
1608,team 4,opensrc_team2,B8:27:EB:D3:40:06,30.01,18.9,2,103,554,56:00.8,36.6306264,127.4552217,31122ca08c52bb58,-84,1777013759
1609,team 4,opensrc_team4,D8:3A:DD:79:8F:80,32,11.01,0,1057,1016,56:01.1,36.6306264,127.4552217,31122ca08c52bb58,-58,1777013759
1610,team 4,opensrc_team4,D8:3A:DD:79:8F:80,32,11.02,0,1055,1015,56:01.8,36.6306264,127.4552217,31122ca08c52bb58,-54,1777013761
1611,team 4,opensrc_team4,D8:3A:DD:79:8F:80,30.89,11.65,0,1110,1028,00:25.5,36.6304078,127.4557244,31122ca08c52bb58,-59,1777014024
1612,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,28.2,19.06,2,176,663,00:25.8,36.6304078,127.4557244,31122ca08c52bb58,-85,1777014025
1613,team 4,opensrc_team2,B8:27:EB:D3:40:06,30,19.42,3,345,816,00:25.9,36.6304078,127.4557244,31122ca08c52bb58,-92,1777014025
1614,team 4,opensrc_team4,D8:3A:DD:79:8F:80,30.91,11.64,0,1076,1020,00:26.1,36.6304078,127.4557244,31122ca08c52bb58,-59,1777014026
1615,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,28.2,19.06,2,176,663,00:27.1,36.630299,127.4558339,31122ca08c52bb58,-87,1777014025
1616,team 4,opensrc_team4,D8:3A:DD:79:8F:80,30.91,11.64,0,1076,1020,00:27.4,36.630299,127.4558339,31122ca08c52bb58,-67,1777014026
1617,team 4,opensrc_team5,D8:3A:DD:C1:88:BD,29.32,13.11,0,863,967,00:27.4,36.630299,127.4558339,31122ca08c52bb58,-94,1777014026
1618,team 4,opensrc_team4,D8:3A:DD:79:8F:80,30.94,11.63,0,1108,1028,00:28.1,36.630299,127.4558339,31122ca08c52bb58,-69,1777014028
1619,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,28.24,19.01,2,163,645,00:29.1,36.630299,127.4558339,31122ca08c52bb58,-82,1777014027
1620,team 4,opensrc_team4,D8:3A:DD:79:8F:80,30.94,11.63,0,1108,1028,00:29.4,36.630299,127.4558339,31122ca08c52bb58,-51,1777014028
1621,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,28.25,18.99,2,142,615,00:29.8,36.630299,127.4558339,31122ca08c52bb58,-82,1777014029
1622,team 4,opensrc_team4,D8:3A:DD:79:8F:80,30.95,11.63,0,1136,1035,00:30.1,36.630299,127.4558339,31122ca08c52bb58,-46,1777014030
1623,team 4,opensrc_team4,D8:3A:DD:79:8F:80,30.95,11.63,0,1136,1035,00:31.4,36.630299,127.4558339,31122ca08c52bb58,-44,1777014030
1624,team 4,opensrc_team4,D8:3A:DD:79:8F:80,30.98,11.62,0,1086,1023,00:33.4,36.630299,127.4558339,31122ca08c52bb58,-56,1777014032
1625,team 4,opensrc_team4,D8:3A:DD:79:8F:80,30.95,11.69,0,1116,1030,00:34.1,36.630299,127.4558339,31122ca08c52bb58,-60,1777014034
1626,team 4,opensrc_team4,D8:3A:DD:79:8F:80,30.95,11.69,0,1116,1030,00:35.4,36.630299,127.4558339,31122ca08c52bb58,-70,1777014034
1627,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,28.35,19.01,2,145,620,00:35.8,36.630299,127.4558339,31122ca08c52bb58,-93,1777014035
1628,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31,11.64,0,1124,1032,00:36.1,36.630299,127.4558339,31122ca08c52bb58,-52,1777014036
1629,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,28.39,19.08,2,150,627,00:37.9,36.630299,127.4558339,31122ca08c52bb58,-86,1777014037
1630,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.01,11.64,0,1033,1010,00:38.1,36.630299,127.4558339,31122ca08c52bb58,-51,1777014038
1631,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.01,11.64,0,1033,1010,00:39.4,36.630299,127.4558339,31122ca08c52bb58,-59,1777014038
1632,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.07,11.66,0,1118,1030,00:40.1,36.630299,127.4558339,31122ca08c52bb58,-59,1777014040
1633,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.07,11.66,0,1118,1030,00:41.4,36.630299,127.4558339,31122ca08c52bb58,-54,1777014040
1634,team 4,opensrc_team2,B8:27:EB:D3:40:06,28.64,20.07,3,355,820,00:41.9,36.630299,127.4558339,31122ca08c52bb58,-86,1777014041
1635,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.06,11.66,0,1174,1043,00:42.2,36.630299,127.4558339,31122ca08c52bb58,-58,1777014042
1636,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.06,11.66,0,1174,1043,00:43.4,36.630299,127.4558339,31122ca08c52bb58,-43,1777014042
1637,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,28.5,19.06,2,171,656,00:43.8,36.630299,127.4558339,31122ca08c52bb58,-77,1777014043
1638,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.08,11.65,0,1193,1048,00:44.1,36.630299,127.4558339,31122ca08c52bb58,-53,1777014044
1639,team 4,opensrc_team5,D8:3A:DD:C1:88:BD,29.36,12.89,0,899,977,00:44.2,36.630299,127.4558339,31122ca08c52bb58,-86,1777014044
1640,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.08,11.65,0,1193,1048,00:45.4,36.630299,127.4558339,31122ca08c52bb58,-49,1777014044
1641,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.09,11.68,0,1182,1045,00:46.1,36.630299,127.4558339,31122ca08c52bb58,-44,1777014046
1642,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.09,11.68,0,1182,1045,00:47.4,36.630299,127.4558339,31122ca08c52bb58,-40,1777014046
1643,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.13,11.7,0,1233,1057,00:48.2,36.630299,127.4558339,31122ca08c52bb58,-42,1777014048
1644,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,28.59,18.98,2,170,655,00:49.1,36.630299,127.4558339,31122ca08c52bb58,-82,1777014047
1645,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.2,11.71,0,1274,1066,00:50.2,36.630299,127.4558339,31122ca08c52bb58,-50,1777014050
1646,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.2,11.71,0,1274,1066,00:51.4,36.630299,127.4558339,31122ca08c52bb58,-48,1777014050
1647,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.18,11.65,0,1264,1064,00:52.1,36.630299,127.4558339,31122ca08c52bb58,-57,1777014052
1648,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.18,11.65,0,1264,1064,00:53.4,36.630299,127.4558339,31122ca08c52bb58,-43,1777014052
1649,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.2,11.66,0,1325,1078,00:54.1,36.630299,127.4558339,31122ca08c52bb58,-52,1777014054
1650,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.2,11.69,0,1464,1108,00:56.1,36.630299,127.4558339,31122ca08c52bb58,-57,1777014056
1651,team 4,opensrc_team5,D8:3A:DD:C1:88:BD,29.22,12.8,0,945,988,00:56.2,36.630299,127.4558339,31122ca08c52bb58,-85,1777014056
1652,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.2,11.69,0,1464,1108,00:57.4,36.630299,127.4558339,31122ca08c52bb58,-56,1777014056
1653,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.24,11.63,0,1532,1123,00:58.1,36.630299,127.4558339,31122ca08c52bb58,-58,1777014058
1654,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.24,11.63,0,1532,1123,00:59.4,36.630299,127.4558339,31122ca08c52bb58,-70,1777014058
1655,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,28.77,19.33,2,159,639,00:59.9,36.630299,127.4558339,31122ca08c52bb58,-84,1777014059
1656,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.22,11.6,0,1349,1083,01:00.2,36.630299,127.4558339,31122ca08c52bb58,-63,1777014060
1657,team 4,opensrc_team5,D8:3A:DD:C1:88:BD,29.18,12.85,0,872,970,01:00.2,36.630299,127.4558339,31122ca08c52bb58,-89,1777014060
1658,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,28.77,19.33,2,159,639,01:01.2,36.630299,127.4558339,31122ca08c52bb58,-84,1777014059
1659,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.26,11.58,0,1431,1101,01:02.1,36.630299,127.4558339,31122ca08c52bb58,-60,1777014062
1660,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,28.82,19.55,2,181,669,01:03.1,36.630299,127.4558339,31122ca08c52bb58,-81,1777014061
1661,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.26,11.58,0,1431,1101,01:03.5,36.630299,127.4558339,31122ca08c52bb58,-51,1777014062
1662,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.24,11.66,0,1510,1118,01:04.1,36.630299,127.4558339,31122ca08c52bb58,-50,1777014064
1663,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.24,11.66,0,1510,1118,01:05.5,36.630299,127.4558339,31122ca08c52bb58,-54,1777014064
1664,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,28.84,19.55,2,156,635,01:05.9,36.630299,127.4558339,31122ca08c52bb58,-80,1777014065
1665,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.28,11.6,0,1478,1111,01:06.2,36.630299,127.4558339,31122ca08c52bb58,-50,1777014066
1666,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,28.84,19.55,2,156,635,01:07.1,36.630299,127.4558339,31122ca08c52bb58,-79,1777014065
1667,team 4,opensrc_team2,B8:27:EB:D3:40:06,27.89,20.42,3,349,818,01:07.2,36.630299,127.4558339,31122ca08c52bb58,-91,1777014065
1668,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.28,11.6,0,1478,1111,01:07.4,36.630299,127.4558339,31122ca08c52bb58,-58,1777014066
1669,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.31,11.55,0,1510,1118,01:08.1,36.630299,127.4558339,31122ca08c52bb58,-54,1777014068
1670,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.31,11.55,0,1510,1118,01:09.4,36.630299,127.4558339,31122ca08c52bb58,-48,1777014068
1671,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.32,11.58,0,1430,1101,01:10.2,36.630299,127.4558339,31122ca08c52bb58,-48,1777014070
1672,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.35,11.57,0,1484,1112,01:12.2,36.630299,127.4558339,31122ca08c52bb58,-49,1777014072
1673,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.35,11.57,0,1484,1112,01:13.4,36.630299,127.4558339,31122ca08c52bb58,-51,1777014072
1674,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,28.95,19.46,2,172,657,01:13.9,36.630299,127.4558339,31122ca08c52bb58,-83,1777014073
1675,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.35,11.61,0,1520,1120,01:14.1,36.630299,127.4558339,31122ca08c52bb58,-54,1777014074
1676,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,28.95,19.46,2,172,657,01:15.2,36.630299,127.4558339,31122ca08c52bb58,-88,1777014073
1677,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.35,11.61,0,1520,1120,01:15.5,36.630299,127.4558339,31122ca08c52bb58,-54,1777014074
1678,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,29.01,19.51,2,165,647,01:15.9,36.630299,127.4558339,31122ca08c52bb58,-86,1777014075
1679,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.33,11.57,0,1505,1117,01:16.2,36.630299,127.4558339,31122ca08c52bb58,-55,1777014076
1680,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,29.01,19.51,2,165,647,01:17.2,36.630299,127.4558339,31122ca08c52bb58,-85,1777014075
1681,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.33,11.57,0,1505,1117,01:17.5,36.630299,127.4558339,31122ca08c52bb58,-51,1777014076
1682,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,29.04,19.46,2,177,663,01:17.9,36.630299,127.4558339,31122ca08c52bb58,-78,1777014077
1683,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.36,11.55,0,1467,1109,01:18.2,36.630299,127.4558339,31122ca08c52bb58,-51,1777014078
1684,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.36,11.55,0,1467,1109,01:19.4,36.630299,127.4558339,31122ca08c52bb58,-52,1777014078
1685,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,29.1,19.5,2,179,666,01:19.9,36.630299,127.4558339,31122ca08c52bb58,-77,1777014079
1686,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.36,11.55,0,1412,1097,01:20.1,36.630299,127.4558339,31122ca08c52bb58,-52,1777014080
1687,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,29.1,19.5,2,179,666,01:21.1,36.630299,127.4558339,31122ca08c52bb58,-80,1777014079
1688,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.36,11.55,0,1412,1097,01:21.4,36.630299,127.4558339,31122ca08c52bb58,-55,1777014080
1689,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.38,11.52,0,1526,1121,01:22.2,36.630299,127.4558339,31122ca08c52bb58,-55,1777014082
1690,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.38,11.52,0,1526,1121,01:23.5,36.630299,127.4558339,31122ca08c52bb58,-56,1777014082
1691,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,29.17,19.51,2,198,691,01:23.9,36.630299,127.4558339,31122ca08c52bb58,-88,1777014083
1692,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.39,11.49,0,1497,1115,01:24.2,36.630299,127.4558339,31122ca08c52bb58,-49,1777014084
1693,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,29.17,19.51,2,198,691,01:25.2,36.630299,127.4558339,31122ca08c52bb58,-87,1777014083
1694,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.39,11.49,0,1497,1115,01:25.4,36.630299,127.4558339,31122ca08c52bb58,-52,1777014084
1695,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.42,11.52,0,1393,1093,01:27.5,36.630299,127.4558339,31122ca08c52bb58,-51,1777014086
1696,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.43,11.5,0,1454,1106,01:28.2,36.630299,127.4558339,31122ca08c52bb58,-49,1777014088
1697,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.43,11.5,0,1454,1106,01:29.5,36.630299,127.4558339,31122ca08c52bb58,-58,1777014088
1698,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.46,11.52,0,1463,1108,01:30.2,36.630299,127.4558339,31122ca08c52bb58,-53,1777014090
1699,team 4,opensrc_team5,D8:3A:DD:C1:88:BD,28.85,12.73,0,1025,1008,01:30.2,36.630299,127.4558339,31122ca08c52bb58,-86,1777014090
1700,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,29.22,19.49,3,249,751,01:31.2,36.630299,127.4558339,31122ca08c52bb58,-85,1777014089
1701,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.46,11.52,0,1463,1108,01:31.4,36.630299,127.4558339,31122ca08c52bb58,-60,1777014090
1702,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.47,11.52,0,1466,1109,01:32.2,36.630299,127.4558339,31122ca08c52bb58,-53,1777014092
1703,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.47,11.52,0,1466,1109,01:33.4,36.630299,127.4558339,31122ca08c52bb58,-53,1777014092
1704,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,29.27,19.46,3,237,737,01:33.9,36.630299,127.4558339,31122ca08c52bb58,-78,1777014093
1705,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.51,11.51,0,1417,1098,01:34.2,36.630299,127.4558339,31122ca08c52bb58,-57,1777014094
1706,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.51,11.51,0,1417,1098,01:35.4,36.630299,127.4558339,31122ca08c52bb58,-69,1777014094
1707,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.54,11.47,0,1441,1103,01:36.2,36.630299,127.4558339,31122ca08c52bb58,-62,1777014096
1708,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.54,11.47,0,1441,1103,01:37.5,36.630299,127.4558339,31122ca08c52bb58,-44,1777014096
1709,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.55,11.49,0,1475,1110,01:38.2,36.630299,127.4558339,31122ca08c52bb58,-51,1777014098
1710,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,29.28,19.42,2,198,691,01:39.2,36.630299,127.4558339,31122ca08c52bb58,-86,1777014097
1711,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.55,11.49,0,1475,1110,01:39.5,36.630299,127.4558339,31122ca08c52bb58,-50,1777014098
1712,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,29.26,19.45,2,191,682,01:39.9,36.630299,127.4558339,31122ca08c52bb58,-84,1777014099
1713,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.57,11.48,0,1470,1109,01:40.2,36.630299,127.4558339,31122ca08c52bb58,-53,1777014100
1714,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.57,11.48,0,1470,1109,01:41.5,36.630299,127.4558339,31122ca08c52bb58,-57,1777014100
1715,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,29.24,19.47,2,187,676,01:41.9,36.630299,127.4558339,31122ca08c52bb58,-90,1777014101
1716,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.59,11.53,0,1397,1093,01:42.2,36.630299,127.4558339,31122ca08c52bb58,-54,1777014102
1717,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,29.24,19.47,2,187,676,01:43.2,36.630299,127.4558339,31122ca08c52bb58,-79,1777014101
1718,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,29.22,19.43,2,170,654,01:43.9,36.630299,127.4558339,31122ca08c52bb58,-86,1777014103
1719,team 4,opensrc_team2,B8:27:EB:D3:40:06,27.17,20.58,3,280,784,01:43.9,36.630299,127.4558339,31122ca08c52bb58,-86,1777014103
1720,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.61,11.51,0,1432,1101,01:46.2,36.630299,127.4558339,31122ca08c52bb58,-48,1777014106
1721,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.61,11.51,0,1432,1101,01:47.5,36.630299,127.4558339,31122ca08c52bb58,-43,1777014106
1722,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,29.24,19.47,2,154,632,01:47.9,36.630299,127.4558339,31122ca08c52bb58,-88,1777014107
1723,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.61,11.48,0,1535,1123,01:48.2,36.630299,127.4558339,31122ca08c52bb58,-46,1777014108
1724,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.61,11.48,0,1535,1123,01:49.5,36.630299,127.4558339,31122ca08c52bb58,-48,1777014108
1725,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.61,11.52,0,1451,1105,01:51.5,36.630299,127.4558339,31122ca08c52bb58,-58,1777014110
1726,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.62,11.5,0,1504,1117,01:52.2,36.630299,127.4558339,31122ca08c52bb58,-49,1777014112
1727,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.62,11.5,0,1504,1117,01:53.5,36.630299,127.4558339,31122ca08c52bb58,-61,1777014112
1728,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.59,11.53,0,1504,1117,01:54.2,36.630299,127.4558339,31122ca08c52bb58,-62,1777014114
1729,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,29.15,19.13,2,161,642,01:55.2,36.630299,127.4558339,31122ca08c52bb58,-90,1777014113
1730,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.59,11.53,0,1504,1117,01:55.5,36.630299,127.4558339,31122ca08c52bb58,-56,1777014114
1731,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.59,11.51,0,1596,1136,01:56.2,36.630299,127.4558339,31122ca08c52bb58,-51,1777014116
1732,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,29.07,19.04,2,145,619,01:57.2,36.630299,127.4558339,31122ca08c52bb58,-86,1777014115
1733,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.59,11.51,0,1596,1136,01:57.5,36.630299,127.4558339,31122ca08c52bb58,-52,1777014116
1734,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,28.99,18.99,2,157,636,01:57.9,36.630299,127.4558339,31122ca08c52bb58,-85,1777014117
1735,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.56,11.52,0,1522,1120,01:58.2,36.630299,127.4558339,31122ca08c52bb58,-57,1777014118
1736,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,28.99,18.99,2,157,636,01:59.3,36.630299,127.4558339,31122ca08c52bb58,-79,1777014117
1737,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.56,11.52,0,1522,1120,01:59.5,36.630299,127.4558339,31122ca08c52bb58,-64,1777014118
1738,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,28.91,19,2,142,616,01:59.9,36.630299,127.4558339,31122ca08c52bb58,-83,1777014119
1739,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.58,11.49,0,1623,1142,02:00.2,36.630299,127.4558339,31122ca08c52bb58,-66,1777014120
1740,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.58,11.49,0,1623,1142,02:01.5,36.630299,127.4558339,31122ca08c52bb58,-56,1777014120
1741,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,28.87,19.05,2,140,612,02:02.0,36.630299,127.4558339,31122ca08c52bb58,-83,1777014121
1742,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.57,11.48,0,1588,1134,02:02.2,36.630299,127.4558339,31122ca08c52bb58,-67,1777014122
1743,team 4,opensrc_team3,88:A2:9E:9B:5E:6A,28.87,19.05,2,140,612,02:03.2,36.630299,127.4558339,31122ca08c52bb58,-88,1777014121
1744,team 4,opensrc_team2,B8:27:EB:D3:40:06,26.92,20.91,3,287,791,02:03.2,36.630299,127.4558339,31122ca08c52bb58,-88,1777014121
1745,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.57,11.48,0,1588,1134,02:03.5,36.630299,127.4558339,31122ca08c52bb58,-52,1777014122
1746,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.58,11.55,0,1625,1142,02:04.2,36.630299,127.4558339,31122ca08c52bb58,-58,1777014124
1747,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.58,11.55,0,1625,1142,02:05.5,36.630299,127.4558339,31122ca08c52bb58,-62,1777014124
1748,team 4,opensrc_team4,D8:3A:DD:79:8F:80,31.58,11.51,0,1626,1142,02:07.5,36.630299,127.4558339,31122ca08c52bb58,-62,1777014126
1749,team 4,opensrc_team2,B8:27:EB:D3:40:06,31.76,18.6,2,102,553,43:42.9,36.6290987,127.45692,31122ca08c52bb58,-82,1777016620
1750,team 4,opensrc_team2,B8:27:EB:D3:40:06,31.91,18.39,2,74,504,43:46.5,36.6290987,127.45692,31122ca08c52bb58,-87,1777016626
1751,team 4,opensrc_team1,D8:3A:DD:79:8E:BF,29.3,9.53,0,1276,1067,43:50.8,36.6290987,127.45692,31122ca08c52bb58,-78,1777016629
1752,team 4,opensrc_team2,B8:27:EB:D3:40:06,30.8,18.2,2,65,487,44:45.9,36.6290987,127.45692,31122ca08c52bb58,-84,1777016684
1753,team 4,opensrc_team2,B8:27:EB:D3:40:06,30.72,18.19,1,51,458,44:46.6,36.6290987,127.45692,31122ca08c52bb58,-83,1777016686
1754,team 4,opensrc_team2,B8:27:EB:D3:40:06,30.72,18.19,1,51,458,44:47.9,36.6290987,127.45692,31122ca08c52bb58,-74,1777016686
1755,team 4,opensrc_team2,B8:27:EB:D3:40:06,30.62,18.18,1,61,478,44:48.6,36.6290987,127.45692,31122ca08c52bb58,-77,1777016688
1756,team 4,opensrc_team2,B8:27:EB:D3:40:06,30.62,18.18,1,61,478,44:49.9,36.6290987,127.45692,31122ca08c52bb58,-72,1777016688
1757,team 4,opensrc_team2,B8:27:EB:D3:40:06,31.02,18.54,2,65,487,45:15.0,36.6290987,127.45692,31122ca08c52bb58,-82,1777016714
1758,team 4,opensrc_team2,B8:27:EB:D3:40:06,30.97,18.56,1,53,463,45:15.4,36.6290987,127.45692,31122ca08c52bb58,-81,1777016712
1759,team 4,opensrc_team2,B8:27:EB:D3:40:06,31.08,18.54,2,74,504,45:16.6,36.6290987,127.45692,31122ca08c52bb58,-69,1777016716
1760,team 4,opensrc_team2,B8:27:EB:D3:40:06,31.11,18.56,2,71,498,45:18.6,36.6290987,127.45692,31122ca08c52bb58,-76,1777016718
1761,team 4,opensrc_team2,B8:27:EB:D3:40:06,32.02,18.59,2,95,541,50:56.3,36.6293763,127.4574018,31122ca08c52bb58,-85,1777017054
1762,team 4,opensrc_team2,B8:27:EB:D3:40:06,32.07,18.58,2,93,538,50:58.3,36.6293763,127.4574018,31122ca08c52bb58,-84,1777017056
1763,team 4,opensrc_team2,B8:27:EB:D3:40:06,32.14,18.62,2,91,534,51:00.2,36.6293763,127.4574018,31122ca08c52bb58,-82,1777017058
1764,team 4,opensrc_team1,D8:3A:DD:79:8E:BF,28.88,10.33,3,240,740,56:27.9,36.6280464,127.4582711,31122ca08c52bb58,-71,1777017386
1765,team 4,opensrc_team1,D8:3A:DD:79:8E:BF,28.43,10.27,3,237,737,56:33.6,36.6280464,127.4582711,31122ca08c52bb58,-72,1777017392
